weight int_weight lept1_pt lept1_eta lept1_phi lept1_charge lept1_pfx lept1_sip lept2_pt lept2_eta lept2_phi lept2_charge lept2_pfx lept2_sip lept3_pt lept3_eta lept3_phi lept3_charge lept3_pfx lept3_sip lept4_pt lept4_eta lept4_phi lept4_charge lept4_pfx lept4_sip iso_max sip_max Z1mass Z2mass angle_costhetastar angle_costheta1 angle_costheta2 angle_phi angle_phistar1 KD psKD gravKD pt4l mass4l pfmet jet1_pt jet1_eta jet1_phi jet1_et jet2_pt jet2_eta jet2_phi jet2_et deltaetajj massjj VD njets
1.84633 0.493183 52.3468 -0.736427 -2.26027 1 0.0269417 0.437956 38.4274 0.302412 1.93337 -1 0.182895 0.780537 11.8633 -0.368094 0.109249 -1 0 0.654815 20.3894 -0.179337 2.43738 1 0.10101 1.15772 0.13689 1.15772 91.6026 28.7201 -0.0917545 -0.799009 0.182767 2.3585 -0.712908 0.501138 -8.89719e+21 0 51.6592 125.19 11.571 82.2786 2.02829 -0.947469 82.3801 64.0027 -1.83374 1.56829 64.1361 3.86203 509.871 0.79306 2
0.891486 0.469524 141.267 -0.114432 -1.71741 -1 0.0404641 0.204876 53.3531 0.0158714 -0.588005 1 0.0936296 0.759351 24.107 -0.58136 -1.92389 -1 0.171059 0.371191 56.1541 0.117817 -1.50278 1 0.0635968 0.462243 0.116766 0.759351 93.6096 30.4266 0.112386 -0.990483 0.0586973 -2.11821 -1.73674 0.644668 -8.89719e+21 0 248.736 127.27 28.3055 123.736 -1.94955 1.93757 123.86 89.21 1.2094 1.9408 89.7153 3.15895 489.858 0.662664 3
0.624363 0.502234 25.7605 -0.36602 -0.566622 -1 0.290476 1.02621 111.157 -0.0242172 1.38288 1 0.0985822 1.30815 20.4257 -0.0581035 1.38763 1 0.386092 1.31773 13.972 0.831828 -0.0357249 -1 0.283147 1.38424 0.25515 1.38424 90.4554 26.9878 -0.827075 -0.47343 0.857484 0.000753116 2.85589 0.652873 -8.89719e+21 0 129.758 122.208 1.65449 73.4876 -2.52773 -2.42928 73.5271 64.5822 2.19965 -1.87954 64.6602 4.72738 727.432 0.990595 2
0.971319 0.497216 91.6063 -0.560552 -2.54579 1 0.0457188 0.582776 54.31 0.0203695 -1.31582 -1 0.315993 1.24688 16.7577 -1.08277 -2.94729 -1 0.487355 3.21277 14.2671 -0.463168 -1.43992 1 0.53635 1.03156 0.314993 3.21277 91.3839 23.296 0.757723 0.355258 0.631248 -2.52145 1.23359 0.496566 -8.89719e+21 0 143.553 119.886 72.0451 96.0242 3.44263 1.30937 96.0259 37.2257 -4.01289 0.165736 37.2269 7.45552 2485.79 1.81927 2
0.685312 1.1794 51.0167 1.62573 -2.26305 -1 0.931494 1.07941 16.612 1.95334 2.52146 1 0.390717 0.817887 37.9004 1.87776 -3.08327 -1 0 0.790682 41.0905 1.04344 -2.15681 1 0.243805 0.0780764 0.597996 1.07941 60.9446 48.9112 0.607964 0.632413 0.155013 2.41648 -1.65588 0.928066 -8.89719e+21 0 168.283 113.01 10.9898 189.472 1.46003 0.428364 189.894 59.3373 -1.86526 1.93229 59.7027 3.32529 560.578 0.706184 2
0.767726 0.501247 60.328 -1.21543 2.26769 -1 0.0965181 0.75168 50.1631 -0.0310767 2.10311 1 0.0981714 0.375536 12.5154 0.147648 2.78665 -1 0.365065 2.53437 66.7568 -0.73047 2.17072 1 0.0969967 1.63997 0.365065 2.53437 91.2111 31.527 0.527402 -0.24499 -0.61799 2.12463 -2.78895 0.842062 -8.89719e+21 0 223.179 124.988 56.5322 107.004 -2.99586 -0.95511 107.023 102.219 -0.484896 -0.92013 103.622 2.51096 343.39 0.517904 2
0.677542 1.14291 45.7428 -0.27847 -1.50449 -1 0.171062 0.527982 36.1607 -0.888694 0.851269 1 0.172043 2.20485 13.0034 -1.0573 0.997943 -1 0.928751 1.06071 31.3478 -0.507549 0.384023 1 0.217032 1.24775 0.324446 2.20485 79.2577 16.5917 0.228346 0.946222 -0.271555 3.0734 1.06176 0.0750718 -8.89719e+21 0 63.1162 115.558 21.789 74.1975 -3.09153 3.08886 74.2106 33.9737 0.174925 -0.287954 35.5394 3.26646 272.121 0.64021 2
0.89047 0.491397 113.799 -2.26683 -0.122628 -1 0.0701106 1.93288 43.0812 -1.15586 -0.721488 1 0.0127938 0.719582 11.9579 -2.29726 -1.56088 -1 0.166235 1.33706 42.4661 -2.0153 0.351063 1 0.0871952 0.278462 0.166235 1.93288 91.6848 37.365 -0.204631 -0.157534 -0.2843 2.0314 3.00615 0.629426 -8.89719e+21 0 189.497 134.066 30.0485 114.471 -2.67916 2.27778 114.526 111.491 2.00984 -2.82577 111.663 4.689 1175.12 1.06964 2
0.77467 0.495447 74.5982 1.79915 0.537398 1 0.0829645 0.595717 12.5192 -0.178751 -1.95355 -1 0.401499 0.924769 28.239 2.36369 0.453545 -1 0.18169 0.601324 7.38517 1.81812 -0.699712 1 0.4389 1.49336 0.307144 1.49336 91.4642 17.6565 -0.970191 0.666774 0.688302 -2.31016 2.97007 0.255473 -8.89719e+21 0 96.6883 125.72 25.4406 63.3856 2.55322 -2.3418 63.4032 30.5011 -1.32042 -2.20699 31.0481 3.87364 300.628 0.754976 2
0.627247 0.694556 25.2282 -0.277965 -1.34782 1 0.298917 0.588743 151.073 0.673792 -0.384626 -1 0.075985 0.635704 37.7204 0.61752 -0.0739268 1 0.285689 0.983816 10.8251 0.445287 1.40064 -1 0.579503 1.25817 0.218751 1.25817 83.6187 27.3943 0.0758068 0.192084 0.386873 -2.76696 0.745873 0.781227 -8.89719e+21 0 199.091 125.384 48.1047 245.392 0.37954 -2.88633 248 183.789 3.23215 1.60311 183.808 2.85261 905.579 0.68734 3
0.629601 0.491399 42.9187 -0.654211 -2.41052 1 0.213907 0.305245 76.7668 -0.327947 -0.587515 -1 0.0453786 0.307949 13.1129 0.378652 -1.44017 1 0.734369 1.05384 19.0715 0.240433 -0.106123 -1 0.396264 0.285862 0.373989 1.05384 92.6699 19.6907 -0.892226 -0.462237 0.343699 1.00398 2.60572 0.251419 -8.89719e+21 0 101.014 124.841 24.9957 175.362 -0.885959 2.15104 178.097 69.9343 -1.13927 0.10589 70.6519 0.253311 200.815 0.0841524 5
0.887437 1.09142 95.251 1.64687 2.39154 1 0.248673 2.91568 53.7159 1.41312 -3.04941 -1 0.167883 0.253044 22.5073 1.4431 1.72038 -1 0.177318 1.31337 21.7824 1.02145 -2.58824 1 0.226903 2.72063 0.232214 2.91568 68.1793 38.1353 0.903971 -0.450501 -0.210645 3.09102 1.75697 0.890097 -8.89719e+21 0 180.693 122.381 5.72803 150.07 -0.219744 -0.745191 153.097 36.1075 3.48945 -0.355393 36.112 3.70919 464.81 0.756899 2
0.644921 1.19399 19.3109 1.16154 -1.69128 1 0.155465 1.86469 50.3512 1.32724 1.62974 -1 0.0499639 2.02853 29.5337 1.7599 0.418154 1 0.115652 0.41602 26.0535 1.55487 -2.398 -1 0.0909719 0.314346 0.0510077 2.02853 62.3294 55.0417 -0.443245 0.777385 0.0944876 2.37955 -0.536658 0.902225 -8.89719e+21 0 25.5741 125.432 60.1519 74.9679 0.835878 -0.386554 76.0013 47.7949 4.31777 -2.96008 47.7956 3.4819 357.971 0.695472 2
0.857726 0.52748 101.845 0.485188 -2.34399 1 0.0161097 0.433796 14.6598 -0.564803 1.07645 -1 0.11122 0.579055 6.85192 -1.16492 1.01605 -1 0.0595703 1.30543 21.1318 0.468843 -2.51383 1 0.285381 0.622478 0.213696 1.30543 87.521 32.2207 0.673949 -0.965487 0.952207 0.69099 0.571341 0.820547 -8.89719e+21 0 102.295 124.372 46.7908 74.5507 1.96858 1.83767 74.6985 51.8807 -3.00551 -0.166946 51.8935 4.97409 750.79 1.03949 2
0.694235 0.817294 62.0702 -1.28544 1.27919 1 0.553889 0.208281 46.0033 -0.512063 0.344163 -1 0.0308222 0.883228 9.7803 -1.42426 -0.576302 -1 0.356159 0.442183 18.4366 -0.74336 2.66989 1 0.309156 2.03067 0.50592 2.03067 74.7051 28.3945 -0.348325 -0.175459 -0.385641 -1.03137 -0.777639 0.906537 -8.89719e+21 0 113.439 122.664 19.0383 104.172 -2.4419 -2.21948 104.24 39.9616 1.89209 -1.68246 40.0929 4.33399 558.168 0.887286 2
1.08949 0.500373 66.4014 -1.98085 2.99245 1 0.0220544 0.632559 42.824 -0.572482 2.1842 -1 0.110697 0.97785 56.8036 -1.48941 2.48139 1 0.0758723 1.17327 16.6177 -0.797075 2.53215 -1 0.345074 0.874617 0.28582 1.17327 91.6252 21.7581 0.343161 -0.266911 -0.443552 -0.442058 0.258805 0.882181 -8.89719e+21 0 173.513 123.51 55.1205 87.6103 -2.80611 0.0915568 87.6389 35.6664 -4.04729 -2.76592 35.6679 1.24118 136.72 0.249663 2
0.640296 1.95415 28.9522 -1.3067 -1.96417 -1 0.318088 0.652637 18.8027 0.165658 -0.317494 1 0.216683 0.831729 31.2845 -0.610887 2.57976 1 0.0533868 0.835661 29.5169 0.3388 2.67972 -1 0.0109439 2.66962 0.261123 2.66962 50.801 30.1105 -0.337693 0.200461 0.141764 2.43634 -2.5167 0.943799 -8.89719e+21 0 46.2185 125.248 16.9981 55.1435 2.09834 1.20557 55.2109 51.0384 -2.21297 -0.602079 51.0932 4.31131 460.039 0.864363 2
0.838617 0.828646 60.0128 1.63648 2.48623 -1 0.100135 0.532754 27.3488 1.07828 -1.41287 1 0.147976 1.58104 37.5283 2.06785 -2.73207 -1 0.345622 3.89874 33.2517 1.63033 -2.87413 1 0.0705083 1.35622 0.315383 3.89874 78.692 16.3688 -0.785026 -0.0243273 0.223082 -1.76553 0.952608 0.662644 -8.89719e+21 0 110.683 123.797 23.3882 56.4842 -0.964534 0.392314 57.1197 30.2528 -1.27138 -1.52378 30.7713 0.306847 72.7926 0.0692086 2
0.627549 0.510724 49.7153 -0.07618 -1.45356 -1 0.211726 0.243563 48.8058 0.0428809 2.59748 1 0.425031 0.19539 17.6041 0.505575 -2.94067 1 0.71453 2.30876 24.867 -0.413097 -1.69709 -1 0.298772 1.78611 0.379574 2.30876 88.7005 31.4703 0.0299133 -0.683763 0.416355 -0.676249 -1.6348 0.844098 -8.89719e+21 0 76.8563 123.666 4.66102 180.538 2.12658 0.108975 180.682 89.3699 -1.78204 2.82736 89.5886 3.90861 914.55 0.879144 2
0.662097 1.03379 25.5636 -1.27626 0.769271 -1 0.290714 1.00442 12.0655 1.85278 0.900962 1 0.268577 1.04343 7.42178 -1.49991 2.39549 1 0.693508 1.37435 46.6702 -0.49356 1.3448 -1 0.0617258 0.839525 0.327793 1.37435 80.3149 27.0184 0.723344 -0.745502 0.393186 -1.96431 2.8476 0.38629 -8.89719e+21 0 83.6631 127.328 29.6449 84.0309 0.612509 -1.5892 85.6152 32.6278 -3.86887 2.80839 32.6293 4.48138 497.373 0.902144 2
0.885244 0.519695 30.2354 0.351845 -1.43583 1 0.618145 0.217362 40.7579 -0.411257 2.55484 -1 0.0550464 1.70374 22.009 -0.197526 2.88814 -1 0.0965668 0.557001 18.5173 0.193295 -1.30769 1 0.136169 0.561151 0.562319 1.70374 87.1126 35.7881 0.442925 -0.147627 0.286015 -0.323148 2.00713 0.890532 -8.89719e+21 0 57.8424 123.179 13.7281 85.8156 1.04099 0.88505 86.3811 35.4179 -0.894923 -1.50848 35.9926 1.93591 163.114 0.379782 2
0.769393 0.47188 127.295 1.92419 -0.218748 -1 0.0156028 0.522495 74.4784 1.72699 -1.19489 1 0.0272746 2.00242 35.3033 1.62352 -0.727261 1 0.127832 1.12126 17.0102 0.803608 -0.703225 -1 0.116315 0.894336 0.042311 2.00242 93.3203 20.6713 0.749308 0.503466 0.474302 -1.36575 -1.70442 0.744254 -8.89719e+21 0 231.777 127.473 35.8059 145.32 -3.09376 2.53621 145.332 122.941 3.26018 2.52632 122.947 6.35394 3199.06 1.75793 2
0.658417 0.506444 26.4148 1.13067 2.19615 1 0.178723 0.596274 69.0964 -0.459252 0.915224 -1 0.0551786 1.27123 9.28192 0.710103 -1.9379 -1 0.242536 1.05519 9.15541 -0.379005 -0.556469 1 0.361319 1.33769 0.33111 1.33769 90.9858 15.7864 -0.0845968 0.348798 0.24241 -2.92042 -2.49534 0.391405 -8.89719e+21 0 69.9807 124.756 11.89 112.58 1.29367 -2.50966 113.025 73.5171 -0.828926 0.20054 74.0253 2.12259 293.543 0.438427 2
0.75777 0.496534 45.9943 -1.71321 2.43036 1 0.126565 0.336327 64.6896 -0.798382 0.895014 -1 0.122309 1.12645 11.3671 -1.08117 2.06272 1 0.421148 0.301561 14.1045 -1.00474 -1.93282 -1 0.184068 1.99267 0.237733 1.99267 91.6982 23.0726 -0.38412 0.399253 0.811311 -0.911215 -0.68001 0.296475 -8.89719e+21 0 77.4701 125.939 28.6839 54.6628 0.9857 -1.03886 55.3056 52.6177 0.344929 -1.38421 53.9017 0.64077 47.1084 0.124383 3
0.757629 0.513985 23.8237 -0.131441 0.112141 1 0.20001 0.56452 75.091 -1.6405 -1.27805 -1 0.0768862 1.68708 32.5506 -1.45053 -1.09102 -1 0.141324 1.08278 16.9508 -1.01384 -2.58981 1 0.365017 1.08197 0.181231 1.68708 88.5641 33.6322 0.181311 -0.498533 -0.422618 0.354416 -2.81673 0.791358 -8.89719e+21 0 116.435 126.424 29.7065 102.728 -2.78125 2.04317 102.732 32.0224 4.52438 3.05764 32.0228 7.30563 2212.2 1.73976 2
0.669724 0.64595 71.5997 -0.499224 -2.67503 1 0.0767046 0.827853 27.2507 -0.609648 1.30141 -1 0.306939 0.522559 32.3007 0.189517 -2.05678 1 0.124293 1.38069 7.51951 -0.530173 -1.82527 -1 0.245225 0.600883 0.216747 1.38069 86.6676 12.0169 -0.536855 0.422062 -0.696268 -1.75196 -1.06921 0.306181 -8.89719e+21 0 81.8965 125.038 32.6855 56.8577 -2.02602 -0.242133 56.9734 38.2331 2.09086 1.26354 38.3496 4.11688 365.86 0.811284 3
0.653239 0.513125 7.50163 -1.93376 -0.173158 -1 5.74081 1.36725 59.1366 -0.855839 1.45815 1 0.107272 1.0429 29.3624 -1.31513 -0.2259 1 0.0682826 1.18751 26.9754 -1.29604 0.730085 -1 0.042364 0.389596 5.34567 1.36725 90.6902 25.899 0.303631 -0.763133 -0.449397 2.2065 2.11056 0.562283 -8.89719e+21 0 120.369 125.637 9.48275 171.256 -0.837852 -2.36877 172.056 39.1822 2.24831 1.1689 39.2108 3.08616 400.797 0.632463 2
0.681157 0.564359 29.4149 -1.30709 -2.11167 -1 0.313715 0.750733 97.9873 -1.03198 2.35484 1 0.0818667 1.01694 18.0765 -1.89247 2.74795 1 0.302873 1.01843 12.0111 -0.459308 -1.81218 -1 0.258623 1.19635 0.270685 1.19635 85.9495 32.0614 0.0570116 -0.97077 0.346385 -0.935608 1.07537 0.861391 -8.89719e+21 0 111.136 124.289 25.1132 51.1099 -2.89076 -0.798773 51.1167 50.9275 0.470421 -0.133874 51.9722 3.36118 268.864 0.656635 2
1.67833 0.534599 70.992 -2.21143 -0.585178 -1 0.116304 1.29731 98.5986 -1.43602 -1.24465 1 0.0974073 0.771709 61.3572 -1.97141 -0.731521 -1 0.158332 0.502974 45.3516 -1.40982 -0.815812 1 0.113382 1.35528 0.128055 1.35528 85.7864 30.3438 0.43147 -0.326111 0.115668 -0.508263 -1.95287 0.880304 -8.89719e+21 0 265.997 122.984 9.30748 162.383 1.15395 2.75274 163.175 158.346 -2.1114 1.7815 158.482 3.26535 805.639 0.742445 2
0.843883 0.506332 78.4641 -1.2977 -0.396077 -1 0.0568987 0.648475 31.617 0.227762 -1.13415 1 0.108365 1.05172 16.8286 -0.332858 -1.31343 -1 0.102606 0.60869 56.066 -0.900819 -0.497099 1 0.0313336 1.40535 0.0845674 1.40535 90.9626 30.1225 0.200618 -0.08057 -0.399579 -2.65314 -2.77884 0.704 -8.89719e+21 0 172.631 125.235 28.486 121.738 -2.46274 2.67006 121.792 39.284 3.53346 2.08615 39.2868 5.9962 1383.86 1.34502 2
0.643831 0.959268 36.7824 2.11954 -0.15027 -1 0.162044 1.12388 46.93 1.57627 -2.1239 1 0.153784 0.69955 10.196 1.61978 1.81731 -1 0.0965088 1.1839 16.6494 0.259705 -2.16183 1 0.0954393 0.636451 0.14727 1.1839 72.9931 30.5342 0.906863 0.325653 -0.437005 -0.94681 1.99782 0.892965 -8.89719e+21 0 49.3767 123.026 50.9012 45.8553 3.49507 1.64796 45.8578 34.2997 2.37778 -1.18792 34.3248 1.11728 93.0548 0.218977 3
0.682717 0.445921 155.349 -0.620499 -0.775759 -1 0.0149657 0.98481 69.4679 -0.377245 0.113321 1 0.027592 0.0691287 64.0906 -0.770832 -0.187081 1 0.0889553 0.765941 21.0342 -0.531218 0.0588545 -1 0.251982 0.621658 0.0492719 0.98481 92.871 12.6099 0.460372 0.712407 -0.380252 -3.13141 2.88228 0.337365 -8.89719e+21 0 286.527 125.185 34.5994 162.807 -1.11936 2.17014 163.501 134.777 -1.4352 -2.78845 135.478 0.315844 196.332 0.0945477 3
0.652582 0.655002 33.6351 -1.10241 -1.07861 1 0.137342 2.6648 33.462 0.420715 2.76363 -1 0.103719 0.109536 6.77213 -1.76595 2.88517 -1 0.326882 1.30067 26.2343 0.000865575 -0.892198 1 0.247666 1.55678 0.147346 2.6648 84.4295 36.8246 0.216217 0.848285 -0.63213 -2.71257 -0.243525 0.949317 -8.89719e+21 0 36.3854 124.929 24.4634 77.3946 2.35907 2.09512 77.4723 53.3481 -2.55085 -0.414399 53.3536 4.90992 753.236 1.02841 2
1.91868 1.65347 21.4987 1.55201 -1.16704 -1 0.239905 1.6229 50.1578 0.677352 1.7238 1 0.0287296 0.394848 15.3186 1.78804 -0.0662997 1 0.105438 0.987881 45.3852 1.05062 0.136952 -1 0.0851226 0.779681 0.128937 1.6229 71.588 20.5964 -0.439321 -0.611554 0.351607 2.27749 1.43552 0.721833 -8.89719e+21 0 70.3604 124.429 33.1232 100.2 4.15573 -1.73857 100.201 86.0938 -2.40847 2.07783 86.1426 6.56419 2476.7 1.65708 2
1.25268 0.706613 66.5554 -1.44939 1.98151 -1 0.0620574 1.33055 99.1957 -1.42929 0.907469 1 0.0427945 0.024316 15.0078 -1.25983 -0.327883 -1 0.233981 1.97009 11.9576 -0.507019 1.4617 1 0.363845 1.39394 0.195677 1.97009 83.1512 23.3132 -0.799643 0.128185 0.44267 1.97666 1.02091 0.715097 -8.89719e+21 0 154.552 123.635 47.8293 177.229 -0.266834 -2.16857 180.767 57.9763 -3.15189 -0.464841 57.9876 2.88505 440.264 0.60384 3
0.679536 0.506743 16.8339 2.33564 -1.19457 -1 0.0670162 0.877585 37.6112 -0.27287 0.593038 1 0.195105 0.745996 13.2645 1.6845 0.634102 -1 0.365443 1.24357 15.3522 -0.00672363 -0.238041 1 0.177064 0.222368 0.189429 1.24357 94.4272 29.6755 -0.447196 0.0213075 0.179133 -0.766815 0.333406 0.758765 -8.89719e+21 0 63.707 126.078 23.5926 69.843 2.64621 1.85764 69.8625 67.1629 -2.05375 -1.86897 67.2573 4.69996 724.133 0.985026 2
0.777211 0.502306 44.2304 -1.45123 2.35452 -1 0.054877 0.726371 40.836 -0.516433 -0.150272 1 0.175552 0.520831 13.4215 -1.86141 1.74195 -1 0.321595 0.769828 25.7972 -0.93961 0.465374 1 0.39731 0.774248 0.293685 0.774248 90.6285 28.4143 0.61548 0.101195 -0.219239 -0.24624 -2.25241 0.719743 -8.89719e+21 0 58.2826 125.741 37.9911 57.8255 -2.69993 -2.72395 57.8477 55.4228 2.49117 -0.94643 55.4621 5.19109 760.102 1.08034 2
1.88268 1.47071 34.1969 -2.06913 2.18437 1 0 0.318137 41.6249 -1.64581 -2.14778 -1 0.0495214 1.60136 6.48291 0.112403 2.75293 -1 0.443278 1.2299 43.0518 -0.660047 3.04147 1 0.0918015 0.564302 0.262012 1.60136 64.5173 14.0803 -0.792282 -0.0652771 -0.457752 1.68617 -1.373 0.672207 -8.89719e+21 0 91.2324 125.584 9.0057 97.163 -3.64457 -0.34108 97.1677 50.9853 4.01592 2.36791 50.9861 7.66049 3244.36 2.00181 2
0.643507 0.995107 51.5595 -0.15152 -2.11345 1 0.0560899 0.690917 38.3709 0.530149 2.82429 -1 0.0472107 1.05649 22.5869 -1.07049 -2.27313 1 0.170182 0.591268 18.7557 1.12553 -3.12342 -1 0.115162 1.85959 0.112362 1.85959 63.4679 57.4137 0.600447 0.115712 -0.580476 0.684529 -1.05438 0.986592 -8.89719e+21 0 108.509 123.613 7.14753 72.7579 0.825547 0.417573 73.5454 42.1921 -2.15068 0.447407 42.2676 2.97622 234.57 0.580758 2
2.45403 0.958883 83.7087 0.537667 -0.472526 1 0.0492396 2.45419 60.5263 0.75745 0.644518 -1 0.104257 0.915087 36.064 -0.146482 0.257703 -1 0.149997 0.829793 37.963 0.263291 0.410741 1 0.102809 0.756907 0.0939969 2.45419 77.0531 16.7525 0.777826 -0.3316 0.215631 -2.44086 -0.772057 0.820489 -8.89719e+21 0 196.038 122.098 22.3941 193.198 2.02385 3.0537 193.39 52.0664 -0.104797 -2.14851 54.0467 2.12864 283.926 0.43767 3
0.877959 0.504401 94.0374 0.203593 -1.39911 -1 0.0658625 1.3511 26.0235 0.0108715 0.849375 1 0.337316 0.707182 23.2388 0.629717 -0.663469 -1 0.48362 0.245615 14.9481 0.336063 0.512247 1 0.295879 0.3207 0.344944 1.3511 89.7463 21.3918 -0.457045 0.689139 -0.170082 -0.000655383 0.893813 0.59097 -8.89719e+21 0 102.898 123.63 50.0596 83.5268 2.73033 1.86891 83.5413 41.9388 -3.77895 -2.37434 41.9413 6.50928 1534.74 1.46634 2
0.761328 0.652659 12.489 -1.0208 0.293436 1 0.711181 1.08023 37.7446 1.62797 2.39283 -1 0.218429 0.341005 19.0303 0.00170418 2.0545 1 0.36819 1.03596 15.4365 -0.203218 -2.36761 -1 0.201051 0.491749 0.281735 1.08023 84.6929 27.7152 0.8939 0.706633 0.202239 -1.59889 0.283625 0.502212 -8.89719e+21 0 50.1673 125.513 20.9734 43.8202 2.06131 -1.58673 43.9111 38.8602 -1.90959 -0.384759 38.9877 3.9709 299.345 0.772236 2
0.681531 1.03107 53.1796 1.80307 -1.55446 -1 0.0504678 0.85849 25.2077 0.194753 -0.493342 1 0.262323 0.690948 18.6092 1.8072 0.553395 1 0.15488 1.03576 33.1986 1.05196 -0.434213 -1 0.136544 3.02638 0.0709534 3.02638 75.2042 30.4091 -0.112816 0.461645 -0.173314 2.11202 -0.321005 0.817888 -8.89719e+21 0 97.8044 123.461 28.9409 110.269 -1.93655 -2.86459 110.535 55.3177 3.69686 0.933755 55.3218 5.63341 1310.87 1.2657 2
0.636093 0.62032 21.856 1.71856 -1.91652 -1 0.147103 1.1866 95.5008 2.18338 0.361001 1 0.108886 0.976943 29.6156 1.85016 -0.13316 -1 0.340842 1.09776 24.9133 1.46324 0.87255 1 0.0404439 1.7196 0.326819 1.7196 85.7003 28.2379 0.456135 0.184975 -0.326146 -1.735 2.93557 0.810291 -8.89719e+21 0 130.42 121.486 15.9241 132.111 2.17716 -3.10179 132.211 32.4715 -2.7338 -2.08772 32.4849 4.91096 760.825 1.03005 2
1.39718 0.537599 104.613 -0.597172 0.0192519 1 0.036838 0.359521 288.868 -0.523879 -0.496147 -1 0.019944 1.33326 20.4468 -1.1278 -0.952364 -1 0.151506 0.155052 45.3651 -0.764307 -0.402949 1 0.0735426 0.983387 0.00607346 1.33326 89.5192 19.9253 0.417193 0.124292 0.591291 1.73568 -1.65508 0.559918 -8.89719e+21 0 445.875 127.133 45.8079 343.405 1.42134 2.21649 343.938 246.26 -1.58011 -2.62709 247.704 3.00146 1302.47 0.790336 2
0.972763 0.545891 25.5466 -1.634 -1.15134 -1 0.0897448 0.535457 76.795 -1.17384 2.37776 1 0.048978 0.460277 30.2736 -1.36954 2.227 -1 0.0531349 0.944934 18.9136 -0.913362 -2.80303 1 0.131003 0.659525 0.0927175 0.944934 89.3274 30.1469 0.103458 0.814504 0.0783449 -2.81515 -1.43152 0.75195 -8.89719e+21 0 94.2121 123.022 10.459 54.6374 -3.32601 -0.569064 54.646 33.6989 -1.31817 -0.0885369 34.0122 2.00784 109.236 0.382385 3
1.10777 0.517048 49.1286 2.17069 -1.86245 -1 0.10506 1.00947 169.445 1.38202 -2.44263 1 0.0268359 0.122168 48.7648 1.42059 -1.88334 1 0.0561869 1.7259 7.10891 0.37932 -1.95174 -1 0 1.41216 0.0661117 1.7259 90.423 20.3228 0.591163 -0.211464 -0.148526 -1.78459 -1.28899 0.69569 -8.89719e+21 0 264.176 124.869 30.1354 117.597 2.81891 0.572682 117.622 101.111 -1.99095 1.51457 101.29 4.80986 1203.17 1.09678 2
0.629796 0.909469 32.9924 1.26636 -0.090374 -1 0.0694165 0.313405 95.9782 0.00915484 0.333016 1 0.0491233 0.657455 22.5986 1.10911 0.79755 1 0.409681 1.226 67.1193 0.713228 0.470125 -1 0.065294 0.182367 0.316283 1.226 79.1151 20.0524 -0.852749 -0.596853 0.109518 2.10435 -0.613092 0.4097 -8.89719e+21 0 212.828 124.14 47.4955 203.951 2.54587 -2.87351 203.999 37.7989 -2.34479 -1.83606 37.8405 4.89066 1009.67 1.07418 2
0.798422 0.959146 52.2046 0.0708791 -0.594981 1 0.119714 0.601133 18.1555 -0.655573 2.06545 -1 0.258974 0.701223 8.40729 -1.39013 2.45872 -1 0.285466 1.43714 8.9128 2.09075 -2.05141 1 0.373469 0.367822 0.248827 1.43714 64.0207 49.6682 -0.573535 -0.53268 -0.485859 0.373984 2.50832 0.949965 -8.89719e+21 0 28.7541 125.378 33.2376 45.2416 -2.94749 2.24423 45.2534 37.3707 -1.04784 -0.793421 38.2139 1.89964 127.9 0.366493 2
0.641463 0.562331 64.3328 0.466803 -0.375984 1 0.0462525 0.596693 22.2864 -0.800994 2.14383 -1 0.1006 0.622658 22.381 0.571285 1.47145 1 0.224323 1.1518 18.231 -0.202177 0.25218 -1 0.199055 0.710586 0.173946 1.1518 88.4793 28.1364 -0.17382 -0.411095 -0.534258 -1.83777 -2.31078 0.759725 -8.89719e+21 0 71.0945 125.807 20.1234 58.228 -3.42891 2.89187 58.2291 56.5582 1.7315 -2.18029 56.7526 5.16041 756.799 1.07418 2
0.626048 1.53411 45.5238 -1.34867 -1.51817 -1 0.247688 1.26442 24.4913 -0.398562 1.5157 1 0.13606 1.29619 37.1975 -1.25298 0.606825 1 0 1.16656 13.9585 -0.40852 0.512185 -1 0.386241 0.611792 0.222634 1.29619 74.3735 19.9394 0.142533 0.665306 -0.432926 -2.11846 2.28663 0.595294 -8.89719e+21 0 46.9982 123.603 39.5826 75.0162 -3.58864 1.84431 75.0213 66.9026 0.766012 -1.36017 68.025 4.35466 636.599 0.906065 3
0.778289 0.932944 107.74 0.70057 2.55756 1 0.0768009 0.73272 15.2033 0.194367 -1.62818 -1 0.372632 0.705595 17.6006 1.31972 2.27648 -1 0.562821 0.434782 50.2329 0.0116867 -3.1025 1 0.178132 0.188342 0.206283 0.73272 73.1548 49.1536 0.773137 -0.696994 -0.94038 0.0873518 -1.46618 0.895581 -8.89719e+21 0 162.212 126.796 44.0841 113.588 0.677911 -0.341601 115.188 31.2761 -1.05111 -0.515503 31.8105 1.72903 121.425 0.334538 2
